timestamp,actual,forecasted
2026-04-25 01:25:55.210285,1.3627,1.374399
2026-04-25 01:26:05.210285,1.3592,1.3783628
2026-04-25 01:26:15.210285,1.3559,1.3794008
2026-04-25 01:26:25.210285,1.3541,1.3814982
2026-04-25 01:26:35.210285,1.3569,1.3752272
2026-04-25 01:26:45.210285,1.3635,1.3694466
2026-04-25 01:26:55.210285,1.3664,1.3654366
2026-04-25 01:27:05.210285,1.3685,1.3629048
2026-04-25 01:27:15.210285,1.3726,1.3612338
2026-04-25 01:27:25.210285,1.3686,1.3633074
2026-04-25 01:27:35.210285,1.3638,1.3701239
2026-04-25 01:27:45.210285,1.3602,1.3734848
2026-04-25 01:27:55.210285,1.3575,1.3755479
2026-04-25 01:28:05.210285,1.3549,1.3801558
2026-04-25 01:28:15.210285,1.359,1.376438
2026-04-25 01:28:25.210285,1.3636,1.3716708
2026-04-25 01:28:35.210285,1.3657,1.3687068
2026-04-25 01:28:45.210285,1.3689,1.3653896
2026-04-25 01:28:55.210285,1.3741,1.3634056
2026-04-25 01:29:05.210285,1.3762,1.3682166
2026-04-25 01:29:15.210285,1.3811,1.3730782
2026-04-25 01:29:25.210285,1.3847,1.3762273
2026-04-25 01:29:35.210285,1.3885,1.3784937
2026-04-25 01:29:45.210285,1.3919,1.3825955
2026-04-25 01:29:55.210285,1.3904,1.3857448
2026-04-25 01:30:05.210285,1.3886,1.3900459
2026-04-25 01:30:15.210285,1.3862,1.3922434
2026-04-25 01:30:25.210285,1.386,1.3956888
2026-04-25 01:30:35.210285,1.3825,1.3955581
2026-04-25 01:30:45.210285,1.3796,1.3942882
2026-04-25 01:30:55.210285,1.3787,1.3920841
2026-04-25 01:31:05.210285,1.3802,1.3911743
2026-04-25 01:31:15.210285,1.3815,1.390501
2026-04-25 01:31:25.210285,1.3813,1.3878906
2026-04-25 01:31:35.210285,1.3859,1.385258
2026-04-25 01:31:45.210285,1.3903,1.3835618
2026-04-25 01:31:55.210285,1.395,1.3856121
2026-04-25 01:32:05.210285,1.4,1.3879597
2026-04-25 01:32:15.210285,1.4027,1.3875672
2026-04-25 01:32:25.210285,1.4064,1.3914883
2026-04-25 01:32:35.210285,1.4078,1.3950369
2026-04-25 01:32:45.210285,1.4112,1.4004109
2026-04-25 01:32:55.210285,1.4146,1.4035574
2026-04-25 01:33:05.210285,1.4175,1.4064039
2026-04-25 01:33:15.210285,1.4195,1.4086729
2026-04-25 01:33:25.210285,1.4225,1.4087107
2026-04-25 01:33:35.210285,1.4249,1.4099165
2026-04-25 01:33:45.210285,1.4275,1.4136661
2026-04-25 01:33:55.210285,1.431,1.4160256
2026-04-25 01:34:05.210285,1.4296,1.4173429
2026-04-25 01:34:15.210285,1.4286,1.4205626
2026-04-25 01:34:25.210285,1.4296,1.422575
2026-04-25 01:34:35.210285,1.4286,1.4247316
2026-04-25 01:34:45.210285,1.4299,1.4284512
